DepMap_ID,num_arm_events,old_arm_events,many_arm_events (aneuploidy status),many_arm_events_old (aneuploidy status),new_ploidy,old_ploidy,old_genome_fraction
ACH-001560,21,NA,TRUE,NA,3.406813627,NA,NA
ACH-001673,21,NA,TRUE,NA,2.915831663,NA,NA
ACH-001750,21,NA,TRUE,NA,3.126252505,NA,NA
ACH-001838,21,NA,TRUE,NA,3.336673347,NA,NA
ACH-001841,21,NA,TRUE,NA,2.652805611,NA,NA
ACH-001970,21,NA,TRUE,NA,2.635270541,NA,NA
ACH-002022,21,NA,TRUE,NA,3.687374749,NA,NA
ACH-002042,21,NA,TRUE,NA,3.336673347,NA,NA
ACH-002062,21,NA,TRUE,NA,3.441883768,NA,NA
ACH-002117,21,NA,TRUE,NA,3.021042084,NA,NA
ACH-002133,21,NA,TRUE,NA,3.161322645,NA,NA
ACH-002226,21,NA,TRUE,NA,3.161322645,NA,NA
ACH-002286,21,NA,TRUE,NA,2.828156313,NA,NA
ACH-002287,21,NA,TRUE,NA,2.687875752,NA,NA
ACH-002297,21,NA,TRUE,NA,3.248997996,NA,NA
ACH-000004,22,20,TRUE,NA,2.652805611,2.84,0.05
ACH-000005,22,19,TRUE,NA,2.617735471,2.8,0.12
ACH-000012,22,21,TRUE,NA,2.652805611,2.74,0.18
ACH-000013,22,21,TRUE,NA,3.003507014,3.13,0.16
ACH-000066,22,20,TRUE,NA,3.406813627,3.47,0.5
ACH-000164,22,23,TRUE,TRUE,2.652805611,2.82,0.41
ACH-000205,22,22,TRUE,TRUE,3.336673347,3.46,0.29
ACH-000268,22,18,TRUE,NA,3.213927856,3.24,0.16
ACH-000308,22,21,TRUE,NA,2.705410822,2.88,0.33
ACH-000330,22,26,TRUE,TRUE,2.722945892,2.93,0.24
ACH-000334,22,21,TRUE,NA,3.056112224,3.13,0.26
ACH-000338,22,20,TRUE,NA,3.248997996,3.44,0.3
ACH-000343,22,18,TRUE,NA,2.144288577,2.42,0.14
ACH-000369,22,7,TRUE,FALSE,3.512024048,1.83,0.33
ACH-000392,22,24,TRUE,TRUE,3.003507014,2.99,0.56
ACH-000401,22,27,TRUE,TRUE,2.565130261,2.81,0.28
ACH-000423,22,20,TRUE,NA,3.547094188,4.05,0.39
ACH-000425,22,9,TRUE,NA,3.512024048,1.81,0.29
ACH-000444,22,24,TRUE,TRUE,2.424849699,2.71,0.1
ACH-000458,22,14,TRUE,NA,2.775551102,1.38,0.36
ACH-000467,22,22,TRUE,TRUE,2.740480962,2.94,0.22
ACH-000471,22,23,TRUE,TRUE,2.793086172,2.8,0.26
ACH-000515,22,21,TRUE,NA,2.389779559,2.65,0.42
ACH-000536,22,25,TRUE,TRUE,2.302104208,2.62,0.11
ACH-000551,22,15,TRUE,NA,3.038577154,3.05,0.14
ACH-000559,22,18,TRUE,NA,2.898296593,3.07,0.29
ACH-000570,22,20,TRUE,NA,3.126252505,3.19,0.42
ACH-000598,22,14,TRUE,NA,3.652304609,1.93,0.36
ACH-000623,22,27,TRUE,TRUE,3.389278557,3.32,0.49
ACH-000628,22,23,TRUE,TRUE,2.880761523,3.1,0.42
ACH-000630,22,24,TRUE,TRUE,3.424348697,3.43,0.08
ACH-000677,22,27,TRUE,TRUE,3.476953908,3.48,0.08
ACH-000764,22,28,TRUE,TRUE,2.635270541,4.75,0.34
ACH-000773,22,10,TRUE,NA,3.652304609,1.9,0.41
ACH-000776,22,26,TRUE,TRUE,3.284068136,3.66,0.22
ACH-000821,22,24,TRUE,TRUE,3.038577154,3.09,0.2
ACH-000823,22,21,TRUE,NA,2.880761523,3,0.28
ACH-000834,22,20,TRUE,NA,2.793086172,2.84,0.32
ACH-000846,22,20,TRUE,NA,2.705410822,1.72,0.58
ACH-000883,22,7,TRUE,FALSE,3.617234469,1.89,0.51
ACH-000890,22,21,TRUE,NA,2.722945892,2.93,0.3
ACH-000894,22,31,TRUE,TRUE,3.354208417,3.99,0.39
ACH-000915,22,25,TRUE,TRUE,3.424348697,3.56,0.32
ACH-000935,22,14,TRUE,NA,3.75751503,2.12,0.42
ACH-000968,22,22,TRUE,TRUE,3.582164329,3.68,0.34
ACH-001043,22,26,TRUE,TRUE,3.72244489,2.91,0.1
ACH-001050,22,NA,TRUE,NA,3.319138277,NA,NA
ACH-001089,22,25,TRUE,TRUE,2.705410822,2.76,0.27
ACH-001098,22,18,TRUE,NA,2.687875752,2.8,0.12
ACH-001101,22,26,TRUE,TRUE,2.424849699,2.53,0.36
ACH-001107,22,NA,TRUE,NA,2.51252505,NA,NA
ACH-001318,22,20,TRUE,NA,2.424849699,2.58,0.26
ACH-001339,22,NA,TRUE,NA,2.828156313,NA,NA
ACH-001380,22,NA,TRUE,NA,2.968436874,NA,NA
ACH-001409,22,NA,TRUE,NA,3.161322645,NA,NA
ACH-001443,22,NA,TRUE,NA,3.003507014,NA,NA
ACH-001458,22,NA,TRUE,NA,2.915831663,NA,NA
ACH-001526,22,NA,TRUE,NA,2.985971944,NA,NA
ACH-001538,22,NA,TRUE,NA,2.705410822,NA,NA
ACH-001542,22,NA,TRUE,NA,2.758016032,NA,NA
ACH-001556,22,NA,TRUE,NA,2.793086172,NA,NA
ACH-001557,22,NA,TRUE,NA,2.933366733,NA,NA
ACH-001611,22,NA,TRUE,NA,3.196392786,NA,NA
ACH-001622,22,NA,TRUE,NA,2.51252505,NA,NA
ACH-001628,22,NA,TRUE,NA,4.003006012,NA,NA
ACH-001652,22,NA,TRUE,NA,3.389278557,NA,NA
ACH-001702,22,NA,TRUE,NA,2.793086172,NA,NA
ACH-001745,22,NA,TRUE,NA,3.617234469,NA,NA
ACH-001765,22,NA,TRUE,NA,2.617735471,NA,NA
ACH-001790,22,NA,TRUE,NA,3.75751503,NA,NA
ACH-001796,22,NA,TRUE,NA,3.441883768,NA,NA
ACH-001999,22,NA,TRUE,NA,3.038577154,NA,NA
ACH-002093,22,NA,TRUE,NA,2.722945892,NA,NA
ACH-002125,22,NA,TRUE,NA,2.898296593,NA,NA
ACH-002170,22,NA,TRUE,NA,2.828156313,NA,NA
ACH-002177,22,NA,TRUE,NA,3.354208417,NA,NA
ACH-002182,22,NA,TRUE,NA,2.687875752,NA,NA
ACH-002193,22,NA,TRUE,NA,3.564629259,NA,NA
ACH-002244,22,NA,TRUE,NA,3.441883768,NA,NA
ACH-002263,22,NA,TRUE,NA,2.898296593,NA,NA
ACH-002397,22,NA,TRUE,NA,3.862725451,NA,NA
ACH-000019,23,18,TRUE,NA,3.669839679,2.02,0.45
ACH-000129,23,7,TRUE,FALSE,3.459418838,2.04,0.4
ACH-000139,23,21,TRUE,NA,3.056112224,3.32,0.37
ACH-000187,23,24,TRUE,TRUE,3.126252505,3.45,0.07
ACH-000209,23,19,TRUE,NA,2.793086172,2.8,0.27
ACH-000218,23,23,TRUE,TRUE,3.862725451,4.03,0.35
ACH-000266,23,18,TRUE,NA,3.003507014,3.01,0.05
ACH-000293,23,22,TRUE,TRUE,2.600200401,2.7,0.22
ACH-000295,23,14,TRUE,NA,3.389278557,1.93,0.48
ACH-000305,23,28,TRUE,TRUE,3.441883768,3.66,0.38
ACH-000328,23,NA,TRUE,NA,2.670340681,NA,NA
ACH-000374,23,29,TRUE,TRUE,3.459418838,3.69,0.3
ACH-000377,23,23,TRUE,TRUE,2.845691383,2.89,0.2
ACH-000380,23,11,TRUE,NA,3.547094188,1.87,0.2
ACH-000470,23,21,TRUE,NA,3.301603206,3.45,0.4
ACH-000481,23,24,TRUE,TRUE,2.652805611,2.91,0.36
ACH-000489,23,24,TRUE,TRUE,2.687875752,2.76,0.02
ACH-000535,23,23,TRUE,TRUE,2.45991984,2.52,0.15
ACH-000560,23,21,TRUE,NA,3.617234469,3.78,0.07
ACH-000568,23,23,TRUE,TRUE,2.600200401,2.78,0.17
ACH-000584,23,20,TRUE,NA,3.108717435,1.67,0.41
ACH-000596,23,22,TRUE,TRUE,2.652805611,2.9,0.32
ACH-000622,23,21,TRUE,NA,3.178857715,3.2,0.18
ACH-000637,23,24,TRUE,TRUE,2.565130261,2.82,0.34
ACH-000680,23,22,TRUE,TRUE,2.740480962,2.95,0.26
ACH-000686,23,29,TRUE,TRUE,3.003507014,3.03,0.34
ACH-000692,23,25,TRUE,TRUE,4.195891784,4.39,0.18
ACH-000723,23,21,TRUE,NA,3.248997996,3.3,0.43
ACH-000744,23,23,TRUE,TRUE,2.635270541,2.82,0.15
ACH-000791,23,19,TRUE,NA,3.319138277,3.48,0.33
ACH-000801,23,NA,TRUE,NA,3.091182365,NA,NA
ACH-000810,23,18,TRUE,NA,3.687374749,3.84,0.45
ACH-000838,23,4,TRUE,FALSE,3.617234469,1.91,0.44
ACH-000844,23,24,TRUE,TRUE,2.793086172,2.98,0.3
ACH-000857,23,27,TRUE,TRUE,2.45991984,2.65,0.34
ACH-000934,23,23,TRUE,TRUE,2.600200401,2.75,0.19
ACH-000941,23,6,TRUE,FALSE,3.634769539,1.95,0.22
ACH-001036,23,17,TRUE,NA,3.459418838,1.81,0.39
ACH-001044,23,25,TRUE,TRUE,2.687875752,2.72,0.29
ACH-001113,23,28,TRUE,TRUE,1.705911824,7.44,0.35
ACH-001230,23,9,TRUE,NA,3.81012024,2.13,0.45
ACH-001233,23,20,TRUE,NA,2.407314629,2.44,0.18
ACH-001347,23,NA,TRUE,NA,2.617735471,NA,NA
ACH-001359,23,NA,TRUE,NA,2.565130261,NA,NA
ACH-001384,23,NA,TRUE,NA,3.494488978,NA,NA
ACH-001407,23,NA,TRUE,NA,4.458917836,NA,NA
ACH-001523,23,NA,TRUE,NA,3.336673347,NA,NA
ACH-001555,23,NA,TRUE,NA,3.108717435,NA,NA
ACH-001566,23,NA,TRUE,NA,3.126252505,NA,NA
ACH-001624,23,NA,TRUE,NA,4.914829659,NA,NA
ACH-001650,23,NA,TRUE,NA,2.565130261,NA,NA
ACH-001654,23,NA,TRUE,NA,2.53006012,NA,NA
ACH-001719,23,NA,TRUE,NA,3.021042084,NA,NA
ACH-001795,23,NA,TRUE,NA,3.547094188,NA,NA
ACH-001834,23,NA,TRUE,NA,2.600200401,NA,NA
ACH-001850,23,NA,TRUE,NA,3.72244489,NA,NA
ACH-001856,23,NA,TRUE,NA,3.70490982,NA,NA
ACH-002044,23,NA,TRUE,NA,2.740480962,NA,NA
ACH-002045,23,NA,TRUE,NA,2.51252505,NA,NA
ACH-002046,23,NA,TRUE,NA,3.161322645,NA,NA
ACH-002107,23,NA,TRUE,NA,3.213927856,NA,NA
ACH-002127,23,NA,TRUE,NA,3.213927856,NA,NA
ACH-002129,23,NA,TRUE,NA,2.47745491,NA,NA
ACH-002176,23,NA,TRUE,NA,2.705410822,NA,NA
ACH-002195,23,NA,TRUE,NA,2.933366733,NA,NA
ACH-002225,23,NA,TRUE,NA,3.266533066,NA,NA
ACH-002228,23,NA,TRUE,NA,4.248496994,NA,NA
ACH-002311,23,NA,TRUE,NA,2.933366733,NA,NA
ACH-002363,23,NA,TRUE,NA,2.600200401,NA,NA
ACH-002387,23,NA,TRUE,NA,3.196392786,NA,NA
ACH-002458,23,NA,TRUE,NA,2.617735471,NA,NA
ACH-000011,24,NA,TRUE,NA,2.652805611,NA,NA
ACH-000098,24,22,TRUE,TRUE,2.722945892,2.88,0.32
ACH-000112,24,22,TRUE,TRUE,3.441883768,3.55,0.21
ACH-000141,24,23,TRUE,TRUE,3.091182365,3.12,0.15
ACH-000148,24,24,TRUE,TRUE,2.582665331,2.65,0.3
ACH-000158,24,18,TRUE,NA,3.003507014,3.04,0.16
ACH-000216,24,22,TRUE,TRUE,3.003507014,3.16,0.16
ACH-000221,24,22,TRUE,TRUE,2.670340681,2.69,0.13
ACH-000223,24,24,TRUE,TRUE,3.75751503,4.06,0.46
ACH-000237,24,22,TRUE,TRUE,2.565130261,2.7,0.36
ACH-000243,24,24,TRUE,TRUE,2.617735471,3.03,0.47
ACH-000277,24,8,TRUE,NA,3.371743487,2.07,0.36
ACH-000393,24,18,TRUE,NA,2.670340681,2.7,0.16
ACH-000503,24,22,TRUE,TRUE,2.863226453,2.98,0.41
ACH-000505,24,33,TRUE,TRUE,4.160821643,4.63,0.3
ACH-000517,24,24,TRUE,TRUE,2.810621242,2.87,0.26
ACH-000530,24,24,TRUE,TRUE,2.915831663,3,0.34
ACH-000548,24,21,TRUE,NA,2.740480962,2.85,0.46
ACH-000587,24,23,TRUE,TRUE,2.49498998,2.9,0.64
ACH-000589,24,21,TRUE,NA,2.652805611,2.89,0.25
ACH-000592,24,20,TRUE,NA,2.810621242,2.93,0.14
ACH-000620,24,26,TRUE,TRUE,3.827655311,4.15,0.21
ACH-000689,24,24,TRUE,TRUE,3.441883768,3.69,0.31
ACH-000708,24,11,TRUE,NA,3.617234469,1.85,0.46
ACH-000718,24,23,TRUE,TRUE,2.968436874,2.99,0.38
ACH-000757,24,NA,TRUE,NA,2.985971944,NA,NA
ACH-000775,24,23,TRUE,TRUE,2.687875752,2.69,0.3
ACH-000781,24,21,TRUE,NA,2.53006012,2.66,0.34
ACH-000793,24,24,TRUE,TRUE,3.336673347,3.68,0.25
ACH-000817,24,27,TRUE,TRUE,2.898296593,2.98,0.26
ACH-000820,24,21,TRUE,NA,2.863226453,3.04,0.02
ACH-000841,24,24,TRUE,TRUE,2.652805611,2.84,0.15
ACH-000845,24,25,TRUE,TRUE,2.845691383,2.87,0.35
ACH-000858,24,24,TRUE,TRUE,2.319639279,2.62,0.02
ACH-000862,24,14,TRUE,NA,3.266533066,1.8,0.36
ACH-000875,24,10,TRUE,NA,3.73997996,2.06,0.34
ACH-001002,24,NA,TRUE,NA,3.932865731,NA,NA
ACH-001137,24,NA,TRUE,NA,3.79258517,NA,NA
ACH-001270,24,NA,TRUE,NA,2.758016032,NA,NA
ACH-001328,24,NA,TRUE,NA,3.512024048,NA,NA
ACH-001373,24,NA,TRUE,NA,3.021042084,NA,NA
ACH-001399,24,NA,TRUE,NA,3.932865731,NA,NA
ACH-001413,24,NA,TRUE,NA,2.705410822,NA,NA
ACH-001418,24,NA,TRUE,NA,3.143787575,NA,NA
ACH-001544,24,NA,TRUE,NA,3.213927856,NA,NA
ACH-001845,24,NA,TRUE,NA,3.494488978,NA,NA
ACH-001857,24,NA,TRUE,NA,2.740480962,NA,NA
ACH-001862,24,NA,TRUE,NA,2.810621242,NA,NA
ACH-002029,24,NA,TRUE,NA,2.793086172,NA,NA
ACH-002095,24,NA,TRUE,NA,3.231462926,NA,NA
ACH-002199,24,NA,TRUE,NA,2.863226453,NA,NA
ACH-002264,24,NA,TRUE,NA,3.81012024,NA,NA
ACH-002291,24,NA,TRUE,NA,2.635270541,NA,NA
ACH-002511,24,NA,TRUE,NA,3.196392786,NA,NA
ACH-000001,25,26,TRUE,TRUE,3.178857715,3.52,0.29
ACH-000021,25,26,TRUE,TRUE,2.705410822,2.9,0.29
ACH-000028,25,20,TRUE,NA,3.512024048,3.68,0.22
ACH-000108,25,25,TRUE,TRUE,2.687875752,2.78,0.09
ACH-000155,25,20,TRUE,NA,2.49498998,2.68,0.15
ACH-000163,25,22,TRUE,TRUE,3.301603206,3.5,0.23
ACH-000231,25,22,TRUE,TRUE,2.985971944,3.08,0.32
ACH-000235,25,20,TRUE,NA,2.670340681,2.79,0.34
ACH-000236,25,18,TRUE,NA,2.828156313,3.12,0.25
ACH-000288,25,10,TRUE,NA,2.968436874,1.34,0.59
ACH-000332,25,27,TRUE,TRUE,3.126252505,3.2,0.28
ACH-000354,25,24,TRUE,TRUE,2.54759519,2.91,0.36
ACH-000394,25,23,TRUE,TRUE,2.810621242,3.09,0.28
ACH-000408,25,24,TRUE,TRUE,2.722945892,2.98,0.3
ACH-000436,25,NA,TRUE,NA,3.494488978,NA,NA
ACH-000447,25,24,TRUE,TRUE,3.617234469,3.92,0.29
ACH-000451,25,30,TRUE,TRUE,2.670340681,2.68,0.34
ACH-000516,25,35,TRUE,TRUE,3.669839679,7.72,0.37
ACH-000617,25,27,TRUE,TRUE,2.705410822,2.99,0.22
ACH-000655,25,NA,TRUE,NA,2.53006012,NA,NA
ACH-000673,25,25,TRUE,TRUE,2.758016032,2.79,0.22
ACH-000682,25,NA,TRUE,NA,4.581663327,NA,NA
ACH-000683,25,26,TRUE,TRUE,2.54759519,2.72,0.52
ACH-000698,25,24,TRUE,TRUE,2.54759519,2.85,0.16
ACH-000699,25,14,TRUE,NA,2.740480962,1.48,0.34
ACH-000704,25,24,TRUE,TRUE,3.494488978,3.78,0.07
ACH-000726,25,18,TRUE,NA,3.284068136,1.8,0.52
ACH-000741,25,NA,TRUE,NA,2.863226453,NA,NA
ACH-000789,25,28,TRUE,TRUE,2.51252505,2.62,0.2
ACH-000807,25,24,TRUE,TRUE,4.406312625,4.42,0.28
ACH-000863,25,27,TRUE,TRUE,3.70490982,3.79,0.18
ACH-000872,25,NA,TRUE,NA,2.985971944,NA,NA
ACH-000888,25,19,TRUE,NA,3.108717435,3.4,0.14
ACH-000892,25,24,TRUE,TRUE,3.617234469,3.87,0.18
ACH-001041,25,NA,TRUE,NA,2.950901804,NA,NA
ACH-001045,25,24,TRUE,TRUE,2.582665331,2.71,0.32
ACH-001054,25,NA,TRUE,NA,3.70490982,NA,NA
ACH-001225,25,25,TRUE,TRUE,3.897795591,4.08,0.17
ACH-001228,25,NA,TRUE,NA,3.038577154,NA,NA
ACH-001239,25,10,TRUE,NA,3.459418838,1.94,0.39
ACH-001307,25,24,TRUE,TRUE,2.880761523,2.83,0.38
ACH-001358,25,NA,TRUE,NA,2.828156313,NA,NA
ACH-001524,25,NA,TRUE,NA,2.985971944,NA,NA
ACH-001551,25,NA,TRUE,NA,3.599699399,NA,NA
ACH-001626,25,NA,TRUE,NA,2.687875752,NA,NA
ACH-001641,25,NA,TRUE,NA,3.073647295,NA,NA
ACH-001704,25,NA,TRUE,NA,3.196392786,NA,NA
ACH-001802,25,NA,TRUE,NA,3.687374749,NA,NA
ACH-001836,25,NA,TRUE,NA,2.635270541,NA,NA
ACH-002147,25,NA,TRUE,NA,2.652805611,NA,NA
ACH-002164,25,NA,TRUE,NA,4.143286573,NA,NA
ACH-002171,25,NA,TRUE,NA,2.652805611,NA,NA
ACH-002175,25,NA,TRUE,NA,3.371743487,NA,NA
ACH-002250,25,NA,TRUE,NA,3.143787575,NA,NA
ACH-002294,25,NA,TRUE,NA,4.108216433,NA,NA
ACH-002296,25,NA,TRUE,NA,2.775551102,NA,NA
ACH-002310,25,NA,TRUE,NA,3.406813627,NA,NA
ACH-002312,25,NA,TRUE,NA,2.51252505,NA,NA
ACH-002313,25,NA,TRUE,NA,3.073647295,NA,NA
ACH-002338,25,NA,TRUE,NA,3.091182365,NA,NA
ACH-002389,25,NA,TRUE,NA,3.582164329,NA,NA
ACH-002508,25,NA,TRUE,NA,2.915831663,NA,NA
ACH-000026,26,NA,TRUE,NA,2.565130261,NA,NA
ACH-000089,26,NA,TRUE,NA,3.021042084,NA,NA
ACH-000239,26,28,TRUE,TRUE,2.740480962,2.9,0.14
ACH-000250,26,11,TRUE,NA,3.126252505,1.91,0.12
ACH-000318,26,29,TRUE,TRUE,2.705410822,2.78,0.39
ACH-000324,26,27,TRUE,TRUE,2.828156313,2.82,0.14
ACH-000337,26,NA,TRUE,NA,3.7750501,NA,NA
ACH-000395,26,23,TRUE,TRUE,2.51252505,2.6,0.38
ACH-000415,26,23,TRUE,TRUE,3.038577154,2.97,0.26
ACH-000433,26,23,TRUE,TRUE,2.793086172,3.28,0.48
ACH-000491,26,29,TRUE,TRUE,2.687875752,2.83,0.25
ACH-000500,26,25,TRUE,TRUE,3.091182365,2.95,0.54
ACH-000532,26,26,TRUE,TRUE,2.740480962,2.8,0.28
ACH-000572,26,28,TRUE,TRUE,2.933366733,3.24,0.2
ACH-000579,26,30,TRUE,TRUE,3.231462926,8.3,0.4
ACH-000599,26,26,TRUE,TRUE,4.038076152,4.19,0.36
ACH-000615,26,25,TRUE,TRUE,3.880260521,4.02,0.39
ACH-000641,26,13,TRUE,NA,3.827655311,1.94,0.29
ACH-000646,26,27,TRUE,TRUE,3.73997996,3.83,0.36
ACH-000717,26,22,TRUE,TRUE,2.968436874,2.89,0.35
ACH-000724,26,23,TRUE,TRUE,5.00250501,2.88,0.58
ACH-000731,26,25,TRUE,TRUE,2.45991984,2.68,0.15
ACH-000733,26,25,TRUE,TRUE,2.775551102,2.96,0.42
ACH-000818,26,19,TRUE,NA,3.617234469,1.91,0.46
ACH-000849,26,22,TRUE,TRUE,2.705410822,1.58,0.46
ACH-000876,26,15,TRUE,NA,3.213927856,1.63,0.38
ACH-000893,26,24,TRUE,TRUE,2.845691383,2.92,0.32
ACH-000992,26,24,TRUE,TRUE,2.740480962,2.93,0.2
ACH-001136,26,NA,TRUE,NA,2.985971944,NA,NA
ACH-001382,26,NA,TRUE,NA,3.494488978,NA,NA
ACH-001394,26,NA,TRUE,NA,3.126252505,NA,NA
ACH-001419,26,NA,TRUE,NA,2.810621242,NA,NA
ACH-001517,26,NA,TRUE,NA,3.476953908,NA,NA
ACH-001525,26,NA,TRUE,NA,2.985971944,NA,NA
ACH-001591,26,NA,TRUE,NA,3.143787575,NA,NA
ACH-001599,26,NA,TRUE,NA,3.599699399,NA,NA
ACH-001608,26,NA,TRUE,NA,2.54759519,NA,NA
ACH-001651,26,NA,TRUE,NA,3.476953908,NA,NA
ACH-001688,26,NA,TRUE,NA,5.160320641,NA,NA
ACH-001852,26,NA,TRUE,NA,3.266533066,NA,NA
ACH-001861,26,NA,TRUE,NA,2.687875752,NA,NA
ACH-002024,26,NA,TRUE,NA,2.635270541,NA,NA
ACH-002039,26,NA,TRUE,NA,3.73997996,NA,NA
ACH-002144,26,NA,TRUE,NA,3.354208417,NA,NA
ACH-002162,26,NA,TRUE,NA,3.143787575,NA,NA
ACH-002178,26,NA,TRUE,NA,3.582164329,NA,NA
ACH-002207,26,NA,TRUE,NA,2.828156313,NA,NA
ACH-000017,27,27,TRUE,TRUE,3.72244489,4.04,0.27
ACH-000023,27,23,TRUE,TRUE,2.880761523,3.02,0.18
ACH-000031,27,13,TRUE,NA,3.669839679,1.86,0.24
ACH-000090,27,29,TRUE,TRUE,2.775551102,3.09,0.28
ACH-000117,27,19,TRUE,NA,2.933366733,1.8,0.35
ACH-000152,27,26,TRUE,TRUE,3.862725451,4.06,0.23
ACH-000196,27,18,TRUE,NA,4.476452906,2.46,0.59
ACH-000234,27,16,TRUE,NA,5.230460922,1.43,0.57
ACH-000251,27,NA,TRUE,NA,3.213927856,NA,NA
ACH-000397,27,29,TRUE,TRUE,3.406813627,3.4,0.2
ACH-000445,27,11,TRUE,NA,4.651803607,1.2,0.64
ACH-000477,27,7,TRUE,FALSE,3.512024048,1.95,0.5
ACH-000501,27,26,TRUE,TRUE,2.828156313,2.66,0.28
ACH-000524,27,30,TRUE,TRUE,2.600200401,2.8,0.37
ACH-000563,27,25,TRUE,TRUE,2.582665331,3.03,0.12
ACH-000585,27,26,TRUE,TRUE,2.775551102,3.19,0.12
ACH-000700,27,NA,TRUE,NA,4.178356713,NA,NA
ACH-000725,27,28,TRUE,TRUE,2.775551102,2.94,0.29
ACH-000752,27,15,TRUE,NA,4.458917836,2.42,0.17
ACH-000804,27,6,TRUE,FALSE,3.529559118,1.97,0.6
ACH-000887,27,NA,TRUE,NA,3.72244489,NA,NA
ACH-001363,27,NA,TRUE,NA,3.7750501,NA,NA
ACH-001375,27,NA,TRUE,NA,3.056112224,NA,NA
ACH-001403,27,NA,TRUE,NA,2.793086172,NA,NA
ACH-001416,27,NA,TRUE,NA,3.669839679,NA,NA
ACH-001456,27,NA,TRUE,NA,2.775551102,NA,NA
ACH-001835,27,NA,TRUE,NA,2.933366733,NA,NA
ACH-001853,27,NA,TRUE,NA,3.248997996,NA,NA
ACH-001864,27,NA,TRUE,NA,3.003507014,NA,NA
ACH-002017,27,NA,TRUE,NA,2.705410822,NA,NA
ACH-002038,27,NA,TRUE,NA,3.529559118,NA,NA
ACH-002181,27,NA,TRUE,NA,2.617735471,NA,NA
ACH-002231,27,NA,TRUE,NA,3.424348697,NA,NA
ACH-002386,27,NA,TRUE,NA,2.54759519,NA,NA
ACH-000085,28,26,TRUE,TRUE,2.687875752,2.73,0.14
ACH-000256,28,29,TRUE,TRUE,3.687374749,3.96,0.4
ACH-000323,28,13,TRUE,NA,3.862725451,1.33,0.64
ACH-000347,28,26,TRUE,TRUE,3.862725451,4.13,0.22
ACH-000460,28,28,TRUE,TRUE,2.968436874,2.9,0.28
ACH-000478,28,25,TRUE,TRUE,2.687875752,2.92,0.5
ACH-000555,28,24,TRUE,TRUE,3.319138277,3.28,0.11
ACH-000595,28,26,TRUE,TRUE,3.669839679,3.81,0.37
ACH-000631,28,8,TRUE,NA,3.494488978,1.9,0.43
ACH-000635,28,27,TRUE,TRUE,2.758016032,3.12,0.3
ACH-000649,28,24,TRUE,TRUE,3.652304609,3.71,0.18
ACH-000690,28,27,TRUE,TRUE,3.126252505,3.31,0.33
ACH-000721,28,26,TRUE,TRUE,3.512024048,3.62,0.21
ACH-000740,28,23,TRUE,TRUE,2.810621242,2.95,0.44
ACH-000796,28,6,TRUE,FALSE,3.582164329,1.94,0.45
ACH-000945,28,25,TRUE,TRUE,4.266032064,4.62,0.28
ACH-001389,28,NA,TRUE,NA,2.600200401,NA,NA
ACH-001605,28,NA,TRUE,NA,2.652805611,NA,NA
ACH-001610,28,NA,TRUE,NA,3.79258517,NA,NA
ACH-001670,28,NA,TRUE,NA,2.705410822,NA,NA
ACH-002150,28,NA,TRUE,NA,2.565130261,NA,NA
ACH-002233,28,NA,TRUE,NA,3.564629259,NA,NA
ACH-002234,28,NA,TRUE,NA,3.582164329,NA,NA
ACH-002304,28,NA,TRUE,NA,2.617735471,NA,NA
ACH-000126,29,27,TRUE,TRUE,3.897795591,2.65,0.35
ACH-000177,29,26,TRUE,TRUE,3.213927856,3.24,0.22
ACH-000302,29,31,TRUE,TRUE,3.72244489,3.9,0.46
ACH-000370,29,26,TRUE,TRUE,3.319138277,3.35,0.11
ACH-000502,29,34,TRUE,TRUE,3.336673347,3.31,0.27
ACH-000546,29,28,TRUE,TRUE,3.582164329,3.73,0.31
ACH-000549,29,27,TRUE,TRUE,3.617234469,3.71,0.45
ACH-000554,29,29,TRUE,TRUE,2.880761523,3.21,0.19
ACH-000558,29,4,TRUE,FALSE,3.476953908,1.97,0.3
ACH-000561,29,28,TRUE,TRUE,3.547094188,3.89,0.31
ACH-000868,29,19,TRUE,NA,4.160821643,2.21,0.58
ACH-001396,29,NA,TRUE,NA,4.108216433,NA,NA
ACH-001459,29,NA,TRUE,NA,3.476953908,NA,NA
ACH-001863,29,NA,TRUE,NA,3.021042084,NA,NA
ACH-002169,29,NA,TRUE,NA,2.582665331,NA,NA
ACH-002184,29,NA,TRUE,NA,2.968436874,NA,NA
ACH-000110,30,16,TRUE,NA,4.248496994,2.18,0.58
ACH-000147,30,30,TRUE,TRUE,2.565130261,2.89,0.28
ACH-000150,30,22,TRUE,TRUE,4.371242485,1.52,0.42
ACH-000281,30,16,TRUE,NA,6.177354709,1.68,0.55
ACH-000385,30,NA,TRUE,NA,3.319138277,NA,NA
ACH-000390,30,23,TRUE,TRUE,3.389278557,1.82,0.44
ACH-000461,30,31,TRUE,TRUE,3.564629259,2.54,0.36
ACH-000658,30,NA,TRUE,NA,3.406813627,NA,NA
ACH-000984,30,4,TRUE,FALSE,3.547094188,1.96,0.42
ACH-001192,30,NA,TRUE,NA,5.633767535,NA,NA
ACH-001842,30,NA,TRUE,NA,5.072645291,NA,NA
ACH-002510,30,NA,TRUE,NA,3.301603206,NA,NA
ACH-000352,31,15,TRUE,NA,3.284068136,1.92,0.29
